Year,Reason,Health services,Sex,Income quintiles,unit,percent
2009,Other reasons,Doctor or medical specialist,Females,Third quintile 41-60%,Proportion of individuals (%),3.3
2009,Other reasons,Doctor or medical specialist,Females,Fourth quintile 61-80%,Proportion of individuals (%),3.0
2009,Other reasons,Doctor or medical specialist,Females,Top quintile 81-100%,Proportion of individuals (%),1.5
2009,Other reasons,Doctor or medical specialist,Males,Total,Proportion of individuals (%),4.3
2009,Other reasons,Doctor or medical specialist,Males,Bottom quintile 1-20%,Proportion of individuals (%),5.3
2009,Other reasons,Doctor or medical specialist,Males,Second quintile 21-40%,Proportion of individuals (%),2.5
2009,Other reasons,Doctor or medical specialist,Males,Third quintile 41-60%,Proportion of individuals (%),5.2
2009,Other reasons,Doctor or medical specialist,Males,Fourth quintile 61-80%,Proportion of individuals (%),4.6
2009,Other reasons,Doctor or medical specialist,Males,Top quintile 81-100%,Proportion of individuals (%),3.6
2010,Total,Dentist,Total,Total,Proportion of individuals (%),7.1
2010,Total,Dentist,Total,Bottom quintile 1-20%,Proportion of individuals (%),10.9
2010,Total,Dentist,Total,Second quintile 21-40%,Proportion of individuals (%),7.1
2010,Total,Dentist,Total,Third quintile 41-60%,Proportion of individuals (%),5.2
2010,Total,Dentist,Total,Fourth quintile 61-80%,Proportion of individuals (%),8.2
2010,Total,Dentist,Total,Top quintile 81-100%,Proportion of individuals (%),4.5
2010,Total,Dentist,Females,Total,Proportion of individuals (%),6.8
2010,Total,Dentist,Females,Bottom quintile 1-20%,Proportion of individuals (%),10.6
2010,Total,Dentist,Females,Second quintile 21-40%,Proportion of individuals (%),7.0
2010,Total,Dentist,Females,Third quintile 41-60%,Proportion of individuals (%),4.0
2010,Total,Dentist,Females,Fourth quintile 61-80%,Proportion of individuals (%),6.7
2010,Total,Dentist,Females,Top quintile 81-100%,Proportion of individuals (%),5.1
2010,Total,Dentist,Males,Total,Proportion of individuals (%),7.4
2010,Total,Dentist,Males,Bottom quintile 1-20%,Proportion of individuals (%),11.4
2010,Total,Dentist,Males,Second quintile 21-40%,Proportion of individuals (%),7.1
2010,Total,Dentist,Males,Third quintile 41-60%,Proportion of individuals (%),6.4
2010,Total,Dentist,Males,Fourth quintile 61-80%,Proportion of individuals (%),9.5
2010,Total,Dentist,Males,Top quintile 81-100%,Proportion of individuals (%),4.1
2010,Total,Doctor or medical specialist,Total,Total,Proportion of individuals (%),12.2
2010,Total,Doctor or medical specialist,Total,Bottom quintile 1-20%,Proportion of individuals (%),20.6
2010,Total,Doctor or medical specialist,Total,Second quintile 21-40%,Proportion of individuals (%),13.7
2010,Total,Doctor or medical specialist,Total,Third quintile 41-60%,Proportion of individuals (%),13.0
2010,Total,Doctor or medical specialist,Total,Fourth quintile 61-80%,Proportion of individuals (%),8.9
2010,Total,Doctor or medical specialist,Total,Top quintile 81-100%,Proportion of individuals (%),5.9
2010,Total,Doctor or medical specialist,Females,Total,Proportion of individuals (%),12.9
2010,Total,Doctor or medical specialist,Females,Bottom quintile 1-20%,Proportion of individuals (%),21.5
2010,Total,Doctor or medical specialist,Females,Second quintile 21-40%,Proportion of individuals (%),15.7
2010,Total,Doctor or medical specialist,Females,Third quintile 41-60%,Proportion of individuals (%),12.1
2010,Total,Doctor or medical specialist,Females,Fourth quintile 61-80%,Proportion of individuals (%),8.2
2010,Total,Doctor or medical specialist,Females,Top quintile 81-100%,Proportion of individuals (%),5.8
2010,Total,Doctor or medical specialist,Males,Total,Proportion of individuals (%),11.5
2010,Total,Doctor or medical specialist,Males,Bottom quintile 1-20%,Proportion of individuals (%),19.4
2010,Total,Doctor or medical specialist,Males,Second quintile 21-40%,Proportion of individuals (%),11.5
2010,Total,Doctor or medical specialist,Males,Third quintile 41-60%,Proportion of individuals (%),13.9
2010,Total,Doctor or medical specialist,Males,Fourth quintile 61-80%,Proportion of individuals (%),9.4
2010,Total,Doctor or medical specialist,Males,Top quintile 81-100%,Proportion of individuals (%),5.9
2010,Too expensive,Dentist,Total,Total,Proportion of individuals (%),2.5
2010,Too expensive,Dentist,Total,Bottom quintile 1-20%,Proportion of individuals (%),5.1
2010,Too expensive,Dentist,Total,Second quintile 21-40%,Proportion of individuals (%),2.4
2010,Too expensive,Dentist,Total,Third quintile 41-60%,Proportion of individuals (%),2.2
2010,Too expensive,Dentist,Total,Fourth quintile 61-80%,Proportion of individuals (%),2.5
2010,Too expensive,Dentist,Total,Top quintile 81-100%,Proportion of individuals (%),0.7
2010,Too expensive,Dentist,Females,Total,Proportion of individuals (%),3.0
2010,Too expensive,Dentist,Females,Bottom quintile 1-20%,Proportion of individuals (%),5.6
2010,Too expensive,Dentist,Females,Second quintile 21-40%,Proportion of individuals (%),3.0
2010,Too expensive,Dentist,Females,Third quintile 41-60%,Proportion of individuals (%),2.7
2010,Too expensive,Dentist,Females,Fourth quintile 61-80%,Proportion of individuals (%),3.0
2010,Too expensive,Dentist,Females,Top quintile 81-100%,Proportion of individuals (%),0.6
2010,Too expensive,Dentist,Males,Total,Proportion of individuals (%),2.0
2010,Too expensive,Dentist,Males,Bottom quintile 1-20%,Proportion of individuals (%),4.4
2010,Too expensive,Dentist,Males,Second quintile 21-40%,Proportion of individuals (%),1.8
2010,Too expensive,Dentist,Males,Third quintile 41-60%,Proportion of individuals (%),1.7
2010,Too expensive,Dentist,Males,Fourth quintile 61-80%,Proportion of individuals (%),2.0
2010,Too expensive,Dentist,Males,Top quintile 81-100%,Proportion of individuals (%),0.8
2010,Too expensive,Doctor or medical specialist,Total,Total,Proportion of individuals (%),9.4
2010,Too expensive,Doctor or medical specialist,Total,Bottom quintile 1-20%,Proportion of individuals (%),15.7
2010,Too expensive,Doctor or medical specialist,Total,Second quintile 21-40%,Proportion of individuals (%),12.2
2010,Too expensive,Doctor or medical specialist,Total,Third quintile 41-60%,Proportion of individuals (%),9.8
2010,Too expensive,Doctor or medical specialist,Total,Fourth quintile 61-80%,Proportion of individuals (%),6.4
2010,Too expensive,Doctor or medical specialist,Total,Top quintile 81-100%,Proportion of individuals (%),3.5
2010,Too expensive,Doctor or medical specialist,Females,Total,Proportion of individuals (%),10.9
2010,Too expensive,Doctor or medical specialist,Females,Bottom quintile 1-20%,Proportion of individuals (%),17.1
2010,Too expensive,Doctor or medical specialist,Females,Second quintile 21-40%,Proportion of individuals (%),14.6
2010,Too expensive,Doctor or medical specialist,Females,Third quintile 41-60%,Proportion of individuals (%),10.8
2010,Too expensive,Doctor or medical specialist,Females,Fourth quintile 61-80%,Proportion of individuals (%),7.2
2010,Too expensive,Doctor or medical specialist,Females,Top quintile 81-100%,Proportion of individuals (%),3.8
2010,Too expensive,Doctor or medical specialist,Males,Total,Proportion of individuals (%),7.8
2010,Too expensive,Doctor or medical specialist,Males,Bottom quintile 1-20%,Proportion of individuals (%),13.9
2010,Too expensive,Doctor or medical specialist,Males,Second quintile 21-40%,Proportion of individuals (%),9.4
2010,Too expensive,Doctor or medical specialist,Males,Third quintile 41-60%,Proportion of individuals (%),8.9
2010,Too expensive,Doctor or medical specialist,Males,Fourth quintile 61-80%,Proportion of individuals (%),5.5
2010,Too expensive,Doctor or medical specialist,Males,Top quintile 81-100%,Proportion of individuals (%),3.3
2010,Other reasons,Dentist,Total,Total,Proportion of individuals (%),4.5
2010,Other reasons,Dentist,Total,Bottom quintile 1-20%,Proportion of individuals (%),5.6
2010,Other reasons,Dentist,Total,Second quintile 21-40%,Proportion of individuals (%),4.6
2010,Other reasons,Dentist,Total,Third quintile 41-60%,Proportion of individuals (%),3.0
2010,Other reasons,Dentist,Total,Fourth quintile 61-80%,Proportion of individuals (%),5.7
2010,Other reasons,Dentist,Total,Top quintile 81-100%,Proportion of individuals (%),3.6
2010,Other reasons,Dentist,Females,Total,Proportion of individuals (%),3.7
2010,Other reasons,Dentist,Females,Bottom quintile 1-20%,Proportion of individuals (%),5.0
2010,Other reasons,Dentist,Females,Second quintile 21-40%,Proportion of individuals (%),4.0
2010,Other reasons,Dentist,Females,Third quintile 41-60%,Proportion of individuals (%),1.3
2010,Other reasons,Dentist,Females,Fourth quintile 61-80%,Proportion of individuals (%),3.6
2010,Other reasons,Dentist,Females,Top quintile 81-100%,Proportion of individuals (%),4.5
2010,Other reasons,Dentist,Males,Total,Proportion of individuals (%),5.3
2010,Other reasons,Dentist,Males,Bottom quintile 1-20%,Proportion of individuals (%),6.5
2010,Other reasons,Dentist,Males,Second quintile 21-40%,Proportion of individuals (%),5.3
2010,Other reasons,Dentist,Males,Third quintile 41-60%,Proportion of individuals (%),4.7
2010,Other reasons,Dentist,Males,Fourth quintile 61-80%,Proportion of individuals (%),7.5
2010,Other reasons,Dentist,Males,Top quintile 81-100%,Proportion of individuals (%),3.0
2010,Other reasons,Doctor or medical specialist,Total,Total,Proportion of individuals (%),2.8
2010,Other reasons,Doctor or medical specialist,Total,Bottom quintile 1-20%,Proportion of individuals (%),4.9
2010,Other reasons,Doctor or medical specialist,Total,Second quintile 21-40%,Proportion of individuals (%),1.4
2010,Other reasons,Doctor or medical specialist,Total,Third quintile 41-60%,Proportion of individuals (%),2.9
2010,Other reasons,Doctor or medical specialist,Total,Fourth quintile 61-80%,Proportion of individuals (%),2.5
2010,Other reasons,Doctor or medical specialist,Total,Top quintile 81-100%,Proportion of individuals (%),2.4
2010,Other reasons,Doctor or medical specialist,Females,Total,Proportion of individuals (%),2.0
2010,Other reasons,Doctor or medical specialist,Females,Bottom quintile 1-20%,Proportion of individuals (%),4.4
2010,Other reasons,Doctor or medical specialist,Females,Second quintile 21-40%,Proportion of individuals (%),1.1
2010,Other reasons,Doctor or medical specialist,Females,Third quintile 41-60%,Proportion of individuals (%),1.3
2010,Other reasons,Doctor or medical specialist,Females,Fourth quintile 61-80%,Proportion of individuals (%),1.0
2010,Other reasons,Doctor or medical specialist,Females,Top quintile 81-100%,Proportion of individuals (%),2.1
2010,Other reasons,Doctor or medical specialist,Males,Total,Proportion of individuals (%),3.5
2010,Other reasons,Doctor or medical specialist,Males,Bottom quintile 1-20%,Proportion of individuals (%),5.5
2010,Other reasons,Doctor or medical specialist,Males,Second quintile 21-40%,Proportion of individuals (%),1.7
2010,Other reasons,Doctor or medical specialist,Males,Third quintile 41-60%,Proportion of individuals (%),4.5
2010,Other reasons,Doctor or medical specialist,Males,Fourth quintile 61-80%,Proportion of individuals (%),3.9
2010,Other reasons,Doctor or medical specialist,Males,Top quintile 81-100%,Proportion of individuals (%),2.6
2011,Total,Dentist,Total,Total,Proportion of individuals (%),7.4
2011,Total,Dentist,Total,Bottom quintile 1-20%,Proportion of individuals (%),11.2
2011,Total,Dentist,Total,Second quintile 21-40%,Proportion of individuals (%),8.1
2011,Total,Dentist,Total,Third quintile 41-60%,Proportion of individuals (%),7.3
2011,Total,Dentist,Total,Fourth quintile 61-80%,Proportion of individuals (%),6.4
2011,Total,Dentist,Total,Top quintile 81-100%,Proportion of individuals (%),4.5
2011,Total,Dentist,Females,Total,Proportion of individuals (%),6.8
2011,Total,Dentist,Females,Bottom quintile 1-20%,Proportion of individuals (%),10.0
2011,Total,Dentist,Females,Second quintile 21-40%,Proportion of individuals (%),8.7
2011,Total,Dentist,Females,Third quintile 41-60%,Proportion of individuals (%),5.8
2011,Total,Dentist,Females,Fourth quintile 61-80%,Proportion of individuals (%),6.3
2011,Total,Dentist,Females,Top quintile 81-100%,Proportion of individuals (%),3.2
2011,Total,Dentist,Males,Total,Proportion of individuals (%),8.0
2011,Total,Dentist,Males,Bottom quintile 1-20%,Proportion of individuals (%),12.7
2011,Total,Dentist,Males,Second quintile 21-40%,Proportion of individuals (%),7.4
2011,Total,Dentist,Males,Third quintile 41-60%,Proportion of individuals (%),8.6
2011,Total,Dentist,Males,Fourth quintile 61-80%,Proportion of individuals (%),6.6
2011,Total,Dentist,Males,Top quintile 81-100%,Proportion of individuals (%),5.6
2011,Total,Doctor or medical specialist,Total,Total,Proportion of individuals (%),13.8
2011,Total,Doctor or medical specialist,Total,Bottom quintile 1-20%,Proportion of individuals (%),21.6
2011,Total,Doctor or medical specialist,Total,Second quintile 21-40%,Proportion of individuals (%),18.7
2011,Total,Doctor or medical specialist,Total,Third quintile 41-60%,Proportion of individuals (%),12.1
2011,Total,Doctor or medical specialist,Total,Fourth quintile 61-80%,Proportion of individuals (%),11.3
2011,Total,Doctor or medical specialist,Total,Top quintile 81-100%,Proportion of individuals (%),6.6
2011,Total,Doctor or medical specialist,Females,Total,Proportion of individuals (%),14.0
2011,Total,Doctor or medical specialist,Females,Bottom quintile 1-20%,Proportion of individuals (%),20.1
2011,Total,Doctor or medical specialist,Females,Second quintile 21-40%,Proportion of individuals (%),17.9
2011,Total,Doctor or medical specialist,Females,Third quintile 41-60%,Proportion of individuals (%),12.8
2011,Total,Doctor or medical specialist,Females,Fourth quintile 61-80%,Proportion of individuals (%),13.1
2011,Total,Doctor or medical specialist,Females,Top quintile 81-100%,Proportion of individuals (%),5.8
2011,Total,Doctor or medical specialist,Males,Total,Proportion of individuals (%),13.5
2011,Total,Doctor or medical specialist,Males,Bottom quintile 1-20%,Proportion of individuals (%),23.4
2011,Total,Doctor or medical specialist,Males,Second quintile 21-40%,Proportion of individuals (%),19.6
2011,Total,Doctor or medical specialist,Males,Third quintile 41-60%,Proportion of individuals (%),11.4
2011,Total,Doctor or medical specialist,Males,Fourth quintile 61-80%,Proportion of individuals (%),9.4
2011,Total,Doctor or medical specialist,Males,Top quintile 81-100%,Proportion of individuals (%),7.2
2011,Too expensive,Dentist,Total,Total,Proportion of individuals (%),3.4
2011,Too expensive,Dentist,Total,Bottom quintile 1-20%,Proportion of individuals (%),6.6
2011,Too expensive,Dentist,Total,Second quintile 21-40%,Proportion of individuals (%),5.0
2011,Too expensive,Dentist,Total,Third quintile 41-60%,Proportion of individuals (%),2.2
2011,Too expensive,Dentist,Total,Fourth quintile 61-80%,Proportion of individuals (%),1.9
2011,Too expensive,Dentist,Total,Top quintile 81-100%,Proportion of individuals (%),1.6
2011,Too expensive,Dentist,Females,Total,Proportion of individuals (%),3.8
